t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
4.03826,0.223335,-0.0266862,-0.00304116,0.0127476,8.45056e-05,-0.000291087,1.73472e-18,-0.659389,0.611225,0.168348,0.0168879,0.0216028,0.0316622,
4.05282,0.223472,-0.0266237,-0.00480431,0.0127476,6.25345e-05,-0.00176315,-1.73472e-18,-0.659301,0.610648,0.169174,0.0128041,0.0175014,0.0311632,
4.05788,0.223892,-0.0256782,-0.00376285,0.0127476,0.000945465,0.00104145,1.73472e-18,-0.659175,0.609952,0.170118,0.0147719,0.0161647,0.0317363,
4.0678,0.22525,-0.0265917,-0.00265929,0.0127476,-0.000913544,0.00110357,-1.73472e-18,-0.659246,0.60919,0.171121,0.0147386,0.015063,0.031535,
4.07829,0.22547,-0.0267207,-0.00236195,0.0127476,-0.000128981,0.000297339,1.73472e-18,-0.659344,0.608556,0.171963,0.0199848,0.0199593,0.0340491,
4.09189,0.225478,-0.0282013,-0.00358842,0.0127476,-0.00148056,-0.00122647,-6.93889e-18,-0.659344,0.608556,0.171963,0.0199848,0.0199593,0.0340491,
4.098,0.226095,-0.0323518,-0.00658812,0.0127476,-0.00415057,-0.0029997,5.20417e-18,-0.659383,0.606425,0.174398,0.0203539,0.0147614,0.0316427,
4.10836,0.226413,-0.0321874,-0.00524505,0.0127476,0.000164479,0.00134306,0,-0.659373,0.605865,0.174983,0.0202787,0.0141461,0.0316056,
4.12224,0.226695,-0.0322793,-0.00508776,0.0127476,-9.18958e-05,0.000157287,1.73472e-18,-0.659461,0.604861,0.176158,0.0228797,0.0168108,0.0326991,
4.12892,0.226986,-0.0316874,-0.00394935,0.0127476,0.000591831,0.00113841,-1.73472e-18,-0.65953,0.604165,0.176856,0.018083,0.0144836,0.0307056,
4.13886,0.227459,-0.0305601,-0.00336499,0.0127476,0.00112729,0.000584361,1.73472e-18,-0.659718,0.602899,0.178053,0.0176083,0.0149406,0.0301585,
4.14818,0.227663,-0.0306553,-0.00346542,0.0127476,-9.51995e-05,-0.000100423,-5.20417e-18,-0.659642,0.602527,0.178454,0.0237125,0.0174495,0.0330928,
4.16117,0.227651,-0.0323408,-0.00408525,0.0127476,-0.00168542,-0.000619833,5.20417e-18,-0.659642,0.602527,0.178454,0.0237125,0.0174495,0.0330928,
4.16898,0.227992,-0.0375875,-0.0036598,0.0127476,-0.00524676,0.000425445,-1.73472e-18,-0.659933,0.600257,0.180653,0.0206078,0.015569,0.0322646,
4.17827,0.22819,-0.0377161,-0.00372701,0.0127476,-0.000128586,-6.72065e-05,0,-0.659899,0.599734,0.181256,0.0193247,0.0134444,0.0328353,
4.18973,0.228531,-0.0374852,-0.00315165,0.0127476,0.00023091,0.000575366,0,-0.659899,0.599734,0.181256,0.0193247,0.0134444,0.0328353,
4.19775,0.228554,-0.0372374,-0.00247161,0.0127476,0.000247838,0.000680038,3.46945e-18,-0.660222,0.5978,0.182928,0.0158351,0.0128368,0.0322304,
4.20884,0.228905,-0.0369029,-0.00257411,0.0127476,0.000334466,-0.000102505,-5.20417e-18,-0.660227,0.596516,0.184071,0.0111213,0.00940194,0.0305588,
4.22229,0.229348,-0.0358824,-0.00169419,0.0127476,0.00102053,0.000879923,0,-0.660382,0.595851,0.184733,0.0111826,0.00969084,0.0309595,
4.22856,0.22977,-0.0342626,7.0936e-05,0.0127476,0.00161974,0.00176513,0,-0.660613,0.594769,0.185694,0.00963635,0.00991379,0.0285329,
4.23906,0.230055,-0.0340478,-1.1381e-05,0.0127476,0.000214792,-8.2317e-05,1.73472e-18,-0.660547,0.593872,0.186539,0.0121647,0.0109291,0.0312755,
4.25548,0.230165,-0.0348786,-0.000222433,0.0127476,-0.000830721,-0.000211052,-1.73472e-18,-0.660871,0.592533,0.18783,0.00927591,0.0103844,0.0309984,
4.25973,0.230479,-0.0343402,-2.463e-05,0.0127476,0.000538393,0.000197803,0,-0.660871,0.592533,0.18783,0.00927591,0.0103844,0.0309984,
4.2683,0.230713,-0.0370437,0.00203777,0.0127476,-0.00270355,0.0020624,1.73472e-18,-0.660871,0.592533,0.18783,0.00927591,0.0103844,0.0309984,
4.27875,0.231037,-0.0370647,0.00203559,0.0127476,-2.10214e-05,-2.18142e-06,-1.73472e-18,-0.661653,0.589568,0.190428,0.00991742,0.0109392,0.0318098,
4.29062,0.231033,-0.0377232,0.00205201,0.0127476,-0.000658511,1.64236e-05,3.46945e-18,-0.661653,0.589568,0.190428,0.00991742,0.0109392,0.0318098,
4.29808,0.231323,-0.0376879,0.00188328,0.0127476,3.53329e-05,-0.000168727,0,-0.661908,0.587519,0.192353,0.00807154,0.00705505,0.030219,
4.31266,0.231307,-0.0383087,0.00221092,0.0127476,-0.000620744,0.000327632,-3.46945e-18,-0.662095,0.586819,0.19306,0.00821562,0.00909514,0.0306998,
4.3276,0.231542,-0.0384766,0.00170447,0.0127476,-0.000167932,-0.00050644,3.46945e-18,-0.662573,0.585156,0.194521,0.00909229,0.0129605,0.0314522,
4.33733,0.231483,-0.0389115,0.00194778,0.0127476,-0.000434879,0.000243307,0,-0.662952,0.583762,0.195824,0.00878028,0.00860423,0.029879,
4.34362,0.23175,-0.0385809,0.00293276,0.0127476,0.00033059,0.000984981,-5.20417e-18,-0.662952,0.583762,0.195824,0.00878028,0.00860423,0.029879,
4.35952,0.232083,-0.038603,0.00293152,0.0127476,-2.21173e-05,-1.24123e-06,5.20417e-18,-0.663187,0.583102,0.196429,0.0114791,0.0129233,0.0313643,
4.35957,0.232187,-0.0394466,0.00183912,0.0127476,-0.000843642,-0.0010924,-1.73472e-18,-0.663505,0.581581,0.197811,0.00779053,0.01045,0.0282485,
4.36872,0.232141,-0.0409133,0.00429503,0.0127476,-0.00146669,0.00245591,0,-0.663803,0.580535,0.198801,0.00718742,0.0104651,0.0288052,
4.38549,0.23239,-0.0409353,0.00436251,0.0127476,-2.2004e-05,6.74801e-05,0,-0.664208,0.57959,0.199665,0.0102857,0.0149149,0.0300986,
4.39053,0.232455,-0.0419322,0.003259,0.0127476,-0.000996825,-0.00110351,-1.73472e-18,-0.664429,0.578438,0.200562,0.00756706,0.0136771,0.0283992,
4.39936,0.232823,-0.0414171,0.00358199,0.0127476,0.000515044,0.000322983,-1.73472e-18,-0.664865,0.577426,0.20159,0.00626382,0.0167862,0.0286438,
4.40991,0.233008,-0.0409099,0.00246228,0.0127476,0.000507204,-0.00111971,6.93889e-18,-0.665138,0.576275,0.202643,0.000724333,0.0148801,0.0262513,
4.41892,0.233502,-0.0396303,0.00295414,0.0127476,0.00127963,0.000491862,0,-0.665391,0.574809,0.20413,0.000616733,0.0129589,0.0281524,
4.43304,0.233275,-0.0375777,0.00469937,0.0127476,0.00205262,0.00174524,-1.73472e-18,-0.665391,0.574809,0.20413,0.000616733,0.0129589,0.0281524,
4.4396,0.233406,-0.0383528,0.00343583,0.0127476,-0.000775108,-0.00126354,-5.20417e-18,-0.666058,0.57298,0.205788,0.00029838,0.0141349,0.0273423,
4.44961,0.233758,-0.0378253,0.00446726,0.0127476,0.000527484,0.00103143,3.46945e-18,-0.666616,0.571932,0.206723,0.00817241,0.016235,0.0273683,
4.4592,0.233582,-0.0401461,0.00398569,0.0127476,-0.00232086,-0.000481569,3.46945e-18,-0.667052,0.570696,0.207976,0.00234822,0.0219784,0.0276536,
4.46871,0.233532,-0.042759,0.00230672,0.0127476,-0.0026129,-0.00167897,-3.46945e-18,-0.667173,0.569821,0.209129,0.00527151,0.0182994,0.0283397,
4.47875,0.233564,-0.0437043,0.00336203,0.0127476,-0.000945283,0.00105531,-1.73472e-18,-0.667453,0.568583,0.210308,0.00263307,0.0161305,0.0277736,
4.48989,0.233905,-0.0432129,0.00398779,0.0127476,0.00049143,0.000625757,1.73472e-18,-0.667453,0.568583,0.210308,0.00263307,0.0161305,0.0277736,
4.49882,0.234461,-0.0394411,0.00599175,0.0127476,0.00377178,0.00200397,1.73472e-18,-0.668236,0.566409,0.212357,0.00602601,0.0204449,0.0289412,
4.50873,0.234532,-0.0404169,0.00528058,0.0127476,-0.000975769,-0.00071117,-3.46945e-18,-0.668771,0.565232,0.213399,0.00235927,0.0210512,0.0265149,
4.52409,0.234932,-0.0396476,0.00512641,0.0127476,0.000769245,-0.000154173,3.46945e-18,-0.669094,0.564055,0.214733,-0.0020953,0.0151759,0.0257112,
4.5283,0.234598,-0.0399241,0.00778532,0.0127476,-0.000276495,0.00265892,-3.46945e-18,-0.669482,0.56293,0.215913,-0.000708696,0.016618,0.02625,
4.53846,0.234731,-0.0404944,0.00747382,0.0127476,-0.00057028,-0.000311504,3.46945e-18,-0.669763,0.561896,0.216997,0.00167142,0.0152367,0.0265202,
4.54853,0.234799,-0.0413239,0.00791377,0.0127476,-0.00082947,0.000439952,1.73472e-18,-0.670147,0.56076,0.218137,0.00105346,0.0144747,0.0259413,
4.55927,0.235023,-0.0413618,0.00817282,0.0127476,-3.78712e-05,0.000259043,-6.93889e-18,-0.670147,0.56076,0.218137,0.00105346,0.0144747,0.0259413,
4.56803,0.23445,-0.0407654,0.00811958,0.0127476,0.000596377,-5.32353e-05,1.73472e-18,-0.670564,0.55962,0.219367,0.00198201,0.0147981,0.0265958,
4.5788,0.234776,-0.0407856,0.00811888,0.0127476,-2.02298e-05,-6.96417e-07,1.73472e-18,-0.670564,0.55962,0.219367,0.00198201,0.0147981,0.0265958,
4.59009,0.235138,-0.0408081,0.0081181,0.0127476,-2.24584e-05,-7.86649e-07,0,-0.672157,0.555944,0.223659,0.0028564,0.0193339,0.0283497,
4.59778,0.235045,-0.0422185,0.0076025,0.0127476,-0.00141038,-0.000515594,0,-0.672353,0.555299,0.224384,0.00542701,0.0209336,0.0298205,
4.60913,0.235156,-0.0430269,0.00724366,0.0127476,-0.000808483,-0.000358847,1.73472e-18,-0.672745,0.554113,0.225619,-0.0017773,0.0159933,0.0268446,
4.62684,0.235702,-0.0412985,0.00858055,0.0127476,0.00172844,0.00133689,-5.20417e-18,-0.673242,0.553048,0.22682,-0.00140529,0.0196248,0.0283914,
4.62838,0.2359,-0.0415714,0.00771373,0.0127476,-0.000272861,-0.000866822,1.73472e-18,-0.67373,0.551879,0.228046,-0.00255716,0.0199378,0.0279248,
4.63829,0.236272,-0.0400543,0.00952109,0.0127476,0.00151709,0.00180736,3.46945e-18,-0.674246,0.550685,0.229324,-0.00209089,0.020717,0.0275439,
