t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
0.67265,0.234843,-0.0357958,0.0210919,-0.00671315,0.00114444,-0.000963935,0,-1.10193,1.29601,0.328025,0.00596498,0.032367,0.00663262,
0.687621,0.234882,-0.0368296,0.0210155,-0.00671315,-0.00103376,-7.63937e-05,0,-1.10267,1.29517,0.330661,0.00238231,0.0283904,0.00589334,
0.692376,0.235205,-0.035107,0.0224533,-0.00671315,0.00172263,0.00143777,2.60209e-18,-1.10326,1.29453,0.332691,0.00256285,0.0274168,0.00619231,
0.702717,0.235278,-0.0352606,0.022829,-0.00671315,-0.000153664,0.000375724,-1.73472e-18,-1.10372,1.29399,0.334675,0.00583901,0.0288216,0.00692688,
0.720888,0.235266,-0.0362373,0.0225379,-0.00671315,-0.000976623,-0.000291129,-8.67362e-19,-1.10417,1.29343,0.336624,0.00210767,0.0298518,0.00637952,
0.722767,0.235374,-0.038476,0.0212145,-0.00671315,-0.0022387,-0.00132332,8.67362e-19,-1.10417,1.29343,0.336624,0.00210767,0.0298518,0.00637952,
0.733039,0.235702,-0.0384952,0.0212154,-0.00671315,-1.92209e-05,8.36527e-07,0,-1.10417,1.29343,0.336624,0.00210767,0.0298518,0.00637952,
0.742735,0.236024,-0.0385141,0.0212162,-0.00671315,-1.89008e-05,7.97908e-07,8.67362e-19,-1.10417,1.29343,0.336624,0.00210767,0.0298518,0.00637952,
0.757761,0.236019,-0.0369881,0.0204922,-0.00671315,0.001526,-0.000723991,-8.67362e-19,-1.10654,1.29089,0.344795,0.00226374,0.0293267,0.00550795,
0.762621,0.235435,-0.0374432,0.0210083,-0.00671315,-0.000455114,0.000516081,-8.67362e-19,-1.10707,1.2904,0.346808,0.00520575,0.0284035,0.00542583,
0.772942,0.235377,-0.038339,0.0213476,-0.00671315,-0.000895829,0.000339367,8.67362e-19,-1.10754,1.28975,0.348823,0.00234779,0.0217449,0.00394733,
0.789256,0.235472,-0.0375924,0.0253731,-0.00671315,0.000746589,0.0040255,-8.67362e-19,-1.10824,1.28922,0.350777,-0.000573246,0.0232905,0.00425114,
0.792729,0.23573,-0.0368764,0.0250774,-0.00671315,0.000716058,-0.000295753,8.67362e-19,-1.10876,1.28858,0.352745,-0.000212277,0.0234708,0.00503378,
0.802812,0.23583,-0.0370679,0.0251391,-0.00671315,-0.000191504,6.17047e-05,1.73472e-18,-1.10939,1.28797,0.354792,-0.000815386,0.0175356,0.00504834,
0.820731,0.235786,-0.0370031,0.0268916,-0.00671315,6.47525e-05,0.00175257,-2.60209e-18,-1.10999,1.2873,0.356744,0.00174933,0.0229818,0.00616393,
0.822598,0.236419,-0.0392602,0.0231266,-0.00671315,-0.00225705,-0.00376508,0,-1.1107,1.28642,0.359588,-0.00284925,0.0210481,0.00396875,
0.833164,0.236614,-0.038195,0.0237187,-0.00671315,0.00106521,0.000592103,0,-1.11105,1.28607,0.360867,0.000171395,0.0212263,0.0046424,
0.843625,0.236652,-0.0390794,0.0237491,-0.00671315,-0.000884407,3.04594e-05,1.73472e-18,-1.11173,1.28541,0.36292,-0.00346026,0.0191558,0.00516858,
0.853521,0.236453,-0.0382933,0.0258998,-0.00671315,0.000786096,0.00215065,2.60209e-18,-1.11221,1.28493,0.364962,-0.00253323,0.0207222,0.00517241,
0.862507,0.236557,-0.038637,0.0255458,-0.00671315,-0.000343705,-0.00035402,-4.33681e-18,-1.11282,1.28419,0.366817,0.000908912,0.0201698,0.00494731,
0.872714,0.236488,-0.0397207,0.0257925,-0.00671315,-0.00108373,0.000246767,8.67362e-19,-1.11333,1.28352,0.36899,-0.00148074,0.0224913,0.00515573,
0.885567,0.236726,-0.0370539,0.0249428,-0.00671315,0.00266679,-0.000849764,-8.67362e-19,-1.11447,1.2824,0.372821,0.00138362,0.0275274,0.00630075,
0.892458,0.236605,-0.0379989,0.0237644,-0.00671315,-0.000945019,-0.00117835,8.67362e-19,-1.11447,1.2824,0.372821,0.00138362,0.0275274,0.00630075,
0.902695,0.23693,-0.0380174,0.0237671,-0.00671315,-1.85179e-05,2.67897e-06,-8.67362e-19,-1.11516,1.28181,0.374951,-0.00199542,0.0240812,0.00446207,
0.917693,0.237095,-0.037234,0.0247896,-0.00671315,0.000783459,0.00102252,1.73472e-18,-1.11579,1.28123,0.376945,-0.00359959,0.0263833,0.00486721,
