t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
5.89982,0.225361,-0.0413126,0.0105343,-0.0075034,-0.00285534,-0.00128849,-1.73472e-18,-0.814143,0.895325,0.217311,0.00254928,0.0201267,0.00859378,
5.90984,0.225384,-0.0423298,0.0105236,-0.0075034,-0.00101719,-1.06954e-05,1.73472e-18,-0.814552,0.894135,0.218264,-0.00237889,0.0182221,0.00586002,
5.92237,0.225848,-0.0412947,0.011001,-0.0075034,0.00103511,0.000477404,-8.67362e-19,-0.814915,0.893442,0.219085,-0.00418659,0.0179326,0.00558458,
5.93009,0.225202,-0.0378259,0.0136113,-0.0075034,0.00346875,0.00261031,1.73472e-18,-0.815672,0.892002,0.22055,-0.000420166,0.0196917,0.00659645,
5.94035,0.225199,-0.0390357,0.0133055,-0.0075034,-0.00120979,-0.000305813,0,-0.816144,0.89101,0.221587,-0.00240742,0.0209973,0.006919,
5.95376,0.225529,-0.0386905,0.0130527,-0.0075034,0.000345225,-0.000252781,-1.73472e-18,-0.816668,0.889963,0.2228,-0.00374423,0.0192943,0.00671486,
5.96013,0.225169,-0.0403181,0.0133613,-0.0075034,-0.00162767,0.000308559,8.67362e-19,-0.817239,0.888978,0.224071,-0.00570956,0.0190783,0.00716911,
5.97589,0.225453,-0.0399732,0.0135306,-0.0075034,0.000344956,0.000169294,-1.73472e-18,-0.817698,0.888065,0.225316,-0.00611641,0.0179978,0.0066884,
5.98481,0.225646,-0.040035,0.0138755,-0.0075034,-6.1843e-05,0.000344926,2.60209e-18,-0.818306,0.887016,0.226562,-0.00365132,0.0212664,0.00766542,
5.99781,0.225234,-0.0410219,0.0134554,-0.0075034,-0.000986917,-0.000420039,0,-0.819051,0.886068,0.227891,-0.00231764,0.0230628,0.00838001,
6.00502,0.225368,-0.0415245,0.0131306,-0.0075034,-0.000502569,-0.000324805,-1.73472e-18,-0.819608,0.885099,0.229095,-0.003248,0.0209695,0.00758604,
6.0207,0.225581,-0.0414656,0.0137469,-0.0075034,5.89104e-05,0.000616307,8.67362e-19,-0.82077,0.883063,0.231646,-0.00307991,0.0208459,0.00486832,
6.02574,0.225778,-0.0417509,0.0141343,-0.0075034,-0.000285261,0.000387349,8.67362e-19,-0.82077,0.883063,0.231646,-0.00307991,0.0208459,0.00486832,
6.02973,0.225365,-0.0385466,0.0175689,-0.0075034,0.00320422,0.00343459,-3.46945e-18,-0.821257,0.882177,0.233068,-0.00291546,0.0210353,0.00630242,
6.04015,0.225531,-0.0387173,0.0176483,-0.0075034,-0.000170679,7.94113e-05,2.60209e-18,-0.822063,0.881217,0.234468,-0.00203123,0.0188486,0.00553338,
6.05214,0.225615,-0.0391285,0.0183324,-0.0075034,-0.000411167,0.000684141,-8.67362e-19,-0.822516,0.88057,0.235302,-0.00179486,0.0202606,0.00510789,
6.06116,0.224877,-0.0417702,0.0173478,-0.0075034,-0.00264172,-0.000984666,1.73472e-18,-0.823407,0.87944,0.237243,-0.00169648,0.0217793,0.00581929,
6.06946,0.225012,-0.0419763,0.0171222,-0.0075034,-0.000206086,-0.00022561,-8.67362e-19,-0.824112,0.878406,0.238774,-0.00314074,0.0198447,0.00608424,
6.08305,0.225211,-0.041775,0.0177592,-0.0075034,0.000201265,0.000637049,0,-0.824764,0.877529,0.240234,-0.00457767,0.0204075,0.00569331,
6.09078,0.225464,-0.0415643,0.0177082,-0.0075034,0.000210707,-5.0982e-05,8.67362e-19,-0.825382,0.876613,0.241604,-0.00549088,0.0208806,0.00581559,
6.10393,0.22557,-0.0418152,0.0194147,-0.0075034,-0.000250833,0.00170648,8.67362e-19,-0.826147,0.8757,0.243105,-0.00687262,0.0212832,0.00637994,
6.11145,0.225814,-0.0416038,0.019459,-0.0075034,0.000211358,4.42925e-05,0,-0.826601,0.875092,0.244025,-0.00652542,0.0220837,0.00707402,
6.12027,0.226038,-0.0417937,0.0193504,-0.0075034,-0.000189909,-0.000108625,-1.73472e-18,-0.827565,0.873983,0.245847,-0.00591631,0.0240925,0.00609986,
6.13289,0.225798,-0.0419985,0.0195579,-0.0075034,-0.000204807,0.000207488,0,-0.828331,0.873201,0.247517,-0.00544409,0.0214964,0.00721668,
6.14055,0.225858,-0.0422315,0.0204104,-0.0075034,-0.000233027,0.000852556,0,-0.828898,0.872259,0.249046,-0.00923648,0.0212456,0.00767881,
6.15463,0.226215,-0.0413968,0.020594,-0.0075034,0.000834702,0.000183596,-8.67362e-19,-0.829722,0.871637,0.250495,0.000248611,0.0224801,0.00590247,
6.16006,0.225456,-0.0387503,0.0238354,-0.0075034,0.00264649,0.0032414,8.67362e-19,-0.83048,0.870578,0.252174,-0.00579761,0.0250395,0.00373184,
6.17144,0.225966,-0.0374143,0.0232265,-0.0075034,0.00133606,-0.000608894,2.60209e-18,-0.831036,0.870143,0.253362,-0.00374164,0.0255736,0.00694446,
6.18692,0.226077,-0.0379529,0.0232825,-0.0075034,-0.00053866,5.59359e-05,-1.73472e-18,-0.831976,0.869183,0.255341,-0.00127135,0.025742,0.00730461,
6.19047,0.225825,-0.0386707,0.0231389,-0.0075034,-0.000717785,-0.000143519,-1.73472e-18,-0.832716,0.868309,0.257001,-0.00350366,0.0265047,0.00741996,
6.19951,0.226101,-0.0382383,0.0230689,-0.0075034,0.000432394,-7.00079e-05,8.67362e-19,-0.833504,0.867553,0.258642,-0.00472878,0.0248271,0.00578958,
6.2096,0.226263,-0.0380901,0.0235917,-0.0075034,0.000148241,0.000522741,-1.73472e-18,-0.834184,0.866865,0.260095,-0.000831875,0.0270726,0.00541761,
6.2259,0.226289,-0.0392433,0.0230965,-0.0075034,-0.00115317,-0.000495186,8.67362e-19,-0.835222,0.865648,0.26239,-0.00580276,0.0288763,0.00418886,
6.22923,0.226591,-0.0387058,0.0230244,-0.0075034,0.000537489,-7.20771e-05,8.67362e-19,-0.835773,0.865158,0.26362,-0.0077017,0.0294089,0.00338332,
6.24059,0.226929,-0.0372382,0.0226099,-0.0075034,0.00146762,-0.000414527,-2.60209e-18,-0.836467,0.864415,0.265337,-0.00476385,0.028251,0.00366567,
6.25322,0.226897,-0.0381304,0.0230386,-0.0075034,-0.0008922,0.000428701,1.73472e-18,-0.837282,0.863597,0.267019,0.000622737,0.0304899,0.00523892,
6.26016,0.225624,-0.0394875,0.0233648,-0.0075034,-0.00135712,0.000326191,-8.67362e-19,-0.838012,0.862946,0.268887,-0.00271166,0.0273007,0.00533863,
6.27035,0.225836,-0.0387269,0.0243337,-0.0075034,0.000760537,0.000968906,4.33681e-18,-0.838747,0.862359,0.270486,0.00072216,0.0257822,0.00379892,
6.28691,0.225764,-0.0397665,0.0248016,-0.0075034,-0.00103953,0.000467931,-2.60209e-18,-0.839572,0.861557,0.27246,-0.00402636,0.0246608,0.00385163,
6.29038,0.226088,-0.0386636,0.0252433,-0.0075034,0.00110283,0.000441727,-8.67362e-19,-0.840064,0.861078,0.273687,-0.00349652,0.0273317,0.00570184,
6.30036,0.226511,-0.038737,0.0248739,-0.0075034,-7.33166e-05,-0.000369478,2.60209e-18,-0.841065,0.860124,0.276108,-0.00386944,0.0295552,0.00607648,
6.31022,0.226651,-0.0387923,0.0244657,-0.0075034,-5.53265e-05,-0.000408196,-1.73472e-18,-0.841856,0.859378,0.278066,-0.00700935,0.0282776,0.00541701,
6.32913,0.226885,-0.038115,0.0249178,-0.0075034,0.000677259,0.00045214,8.67362e-19,-0.843435,0.858128,0.28168,-0.00162717,0.0324177,0.00498653,
6.3302,0.22565,-0.039763,0.0252756,-0.0075034,-0.00164799,0.000357786,8.67362e-19,-0.843435,0.858128,0.28168,-0.00162717,0.0324177,0.00498653,
6.34007,0.225722,-0.0408133,0.0240399,-0.0075034,-0.00105026,-0.00123573,-2.60209e-18,-0.844196,0.857405,0.283451,-0.00234697,0.0301113,0.00508939,
6.35263,0.225832,-0.0407475,0.0247789,-0.0075034,6.58015e-05,0.000739018,-1.73472e-18,-0.844941,0.856702,0.28538,-0.00279648,0.0320373,0.0049845,
6.35998,0.225576,-0.0403166,0.023025,-0.0075034,0.000430839,-0.00175385,1.73472e-18,-0.845638,0.856007,0.287199,-0.00186812,0.0327857,0.00429166,
6.37016,0.225674,-0.0406998,0.0229191,-0.0075034,-0.000383184,-0.000105876,2.60209e-18,-0.846521,0.855346,0.289107,-0.00167626,0.0331234,0.00303793,
6.38173,0.225786,-0.0408997,0.022933,-0.0075034,-0.000199914,1.38952e-05,-2.60209e-18,-0.847187,0.854697,0.290954,-0.00199039,0.0351539,0.00490638,
6.39249,0.225729,-0.0463437,0.0203829,-0.0075034,-0.00544392,-0.00255018,0,-0.847894,0.854124,0.292776,-0.00322646,0.0356594,0.00456897,
6.40038,0.225943,-0.0461349,0.0203542,-0.0075034,0.00020871,-2.8698e-05,-8.67362e-19,-0.848731,0.853507,0.294735,-0.0027726,0.0351282,0.00421934,
6.41049,0.226016,-0.0463706,0.0206184,-0.0075034,-0.000235662,0.00026425,-8.67362e-19,-0.849394,0.852888,0.296646,-0.00183497,0.0376543,0.00506988,
6.42278,0.22613,-0.0467061,0.0200931,-0.0075034,-0.000335479,-0.000525271,3.46945e-18,-0.850116,0.852226,0.29859,-0.00480481,0.0331515,0.00461122,
6.4298,0.226803,-0.0451544,0.0207136,-0.0075034,0.00155172,0.00062044,-8.67362e-19,-0.850887,0.851589,0.300611,-0.0101511,0.0336908,0.00445005,
6.44009,0.227229,-0.0438716,0.0206974,-0.0075034,0.00128279,-1.61625e-05,-8.67362e-19,-0.851687,0.851015,0.302294,-0.00651605,0.0332811,0.00374667,
6.4585,0.227156,-0.0449447,0.0209075,-0.0075034,-0.00107309,0.00021013,8.67362e-19,-0.853179,0.849965,0.306248,-0.00701254,0.030228,0.0072799,
6.46016,0.227774,-0.0446405,0.0205211,-0.0075034,0.000304187,-0.000386426,8.67362e-19,-0.853179,0.849965,0.306248,-0.00701254,0.030228,0.0072799,
6.47028,0.227746,-0.0449193,0.0216635,-0.0075034,-0.000278801,0.00114233,-1.73472e-18,-0.853837,0.849274,0.307876,-0.00611546,0.0269687,0.00481095,
6.48108,0.22776,-0.0453362,0.0225432,-0.0075034,-0.000416943,0.000879712,8.67362e-19,-0.85461,0.848688,0.309614,-0.00492835,0.026894,0.00269932,
6.49139,0.228815,-0.0445866,0.0224216,-0.0075034,0.000749667,-0.00012158,0,-0.855467,0.848053,0.311513,-0.00576604,0.0304388,0.00407097,
6.49955,0.22907,-0.0444476,0.0216693,-0.0075034,0.000138928,-0.000752319,0,-0.855963,0.847765,0.312647,-0.00723705,0.0288198,0.00490353,
6.50968,0.229321,-0.0440957,0.0222205,-0.0075034,0.00035194,0.00055126,-8.67362e-19,-0.856983,0.847089,0.314947,-0.0106213,0.0287051,0.00467189,
6.52139,0.229495,-0.0438096,0.0238349,-0.0075034,0.000286091,0.00161433,8.67362e-19,-0.857782,0.846471,0.316757,-0.0104701,0.0298409,0.00405513,
6.52942,0.229644,-0.0439774,0.0236396,-0.0075034,-0.000167753,-0.000195221,8.67362e-19,-0.858478,0.846005,0.31849,-0.0107366,0.0279597,0.00347774,
6.53966,0.229747,-0.0440048,0.0242393,-0.0075034,-2.74648e-05,0.000599669,-1.73472e-18,-0.859177,0.845433,0.320249,-0.0123361,0.0269086,0.00498556,
6.55302,0.229965,-0.0436414,0.0247012,-0.0075034,0.000363422,0.000461908,8.67362e-19,-0.860087,0.844923,0.321959,-0.00951437,0.028712,0.00359478,
6.56026,0.230161,-0.0403021,0.0262183,-0.0075034,0.00333928,0.00151705,8.67362e-19,-0.860737,0.844505,0.323453,-0.0072218,0.0302833,0.00395488,
6.57052,0.230254,-0.0409832,0.0259156,-0.0075034,-0.000681106,-0.000302698,-8.67362e-19,-0.861566,0.843972,0.325375,-0.0094157,0.0298356,0.00300821,
6.57998,0.230469,-0.0405192,0.0261438,-0.0075034,0.000464021,0.00022826,8.67362e-19,-0.862098,0.843601,0.326586,-0.00791361,0.0291131,0.00375856,
6.59383,0.230484,-0.0406113,0.0270491,-0.0075034,-9.21143e-05,0.000905264,-8.67362e-19,-0.862988,0.843194,0.328972,-0.00720402,0.0289313,0.00465155,
