t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
5.64347,0.219786,-0.0365003,0.0126615,-0.0293172,-0.000327916,0.00171751,3.46945e-18,-0.37693,1.423,0.207302,0.0177501,0.0170994,-0.0137869,
5.65202,0.220003,-0.0363684,0.0126807,-0.0293172,0.000131855,1.91063e-05,-3.46945e-18,-0.377451,1.42249,0.208033,0.0140996,0.0166197,-0.0169054,
5.66222,0.220418,-0.0355919,0.0128085,-0.0293172,0.000776541,0.000127864,3.46945e-18,-0.378426,1.42122,0.209483,0.0166935,0.0185695,-0.0150687,
5.67234,0.220744,-0.0356148,0.0128102,-0.0293172,-2.29226e-05,1.67485e-06,0,-0.379238,1.42021,0.21046,0.0151347,0.0175624,-0.0167021,
5.68418,0.222844,-0.036862,0.0126139,-0.0293172,-0.00124714,-0.000196261,0,-0.379965,1.41943,0.211356,0.0160667,0.0171525,-0.0154988,
5.69247,0.222985,-0.0370898,0.0131001,-0.0293172,-0.0002278,0.000486157,-3.46945e-18,-0.38074,1.41858,0.212175,0.0149375,0.0181202,-0.0150256,
5.70193,0.223288,-0.0369525,0.0129876,-0.0293172,0.000137232,-0.000112514,6.93889e-18,-0.381521,1.41763,0.21287,0.0126756,0.0163274,-0.0151507,
5.71824,0.226804,-0.0323196,0.0161973,-0.0293172,0.00463297,0.00320974,0,-0.382409,1.41672,0.213511,0.0133117,0.0193325,-0.0157563,
5.72246,0.227079,-0.0326683,0.0155315,-0.0293172,-0.000348692,-0.00066583,-3.46945e-18,-0.383373,1.41579,0.214142,0.0150186,0.0240439,-0.015302,
5.73184,0.227328,-0.0332844,0.0144475,-0.0293172,-0.0006161,-0.00108399,-1.04083e-17,-0.383919,1.41495,0.214898,0.0143672,0.0200598,-0.0151393,
5.7429,0.228369,-0.0332401,0.0176861,-0.0293172,4.42983e-05,0.00323859,1.04083e-17,-0.384713,1.41408,0.215469,0.0133861,0.0205052,-0.0143065,
5.75244,0.228683,-0.0331274,0.0177192,-0.0293172,0.000112642,3.31346e-05,-3.46945e-18,-0.385769,1.41321,0.216009,0.0133426,0.0265614,-0.0162252,
